q_xT_0,q_xT_1,q_xT_2,q_xT_3
0.00000000,-33.13262558,10.28963375,-2.46951222
0.00000000,-32.72103500,11.73018265,-2.26371956
0.00000000,-33.33841324,10.90701199,-2.46951222
0.00000000,-33.54420853,12.14176846,-2.67530489
0.00000000,-32.92683029,11.73018265,-2.88109756
0.00000000,-33.33841324,12.14176846,-3.91006088
0.00000000,-32.72103500,11.31859779,-3.70426846
0.00000000,-32.92683029,10.49542713,-3.49847555
0.00000000,-32.72103500,10.49542713,-3.70426846
0.00000000,-33.13262558,10.49542713,-2.88109756
0.00000000,-34.16158676,10.08384132,-2.88109756
0.00000000,-32.72103500,9.67225647,-1.64634156
0.00000000,-32.30945206,9.46646309,-2.05792689
0.00000000,-31.89786530,10.28963375,-2.05792689
0.00000000,-30.66311073,9.05487823,-2.46951222
0.00000000,-29.22256279,10.90701199,-2.88109756
0.00000000,-28.81097794,11.31859779,-2.88109756
0.00000000,-28.60518265,10.90701199,-2.88109756
0.00000000,-29.63414764,11.93597507,-3.29268312
0.00000000,-30.45731735,11.73018265,-3.08689022
0.00000000,-30.45731735,10.90701199,-3.70426846
0.00000000,-29.63414764,11.52439022,-2.88109756
0.00000000,-29.63414764,10.90701199,-3.49847555
0.00000000,-27.98780441,10.70121956,-2.67530489
0.00000000,-29.01676750,10.28963375,-2.88109756
0.00000000,-29.01676750,10.08384132,-2.88109756
0.00000000,-28.39939117,10.08384132,-2.26371956
0.00000000,-28.60518265,9.87804890,-2.88109756
0.00000000,-27.37042809,10.70121956,-1.64634156
0.00000000,-26.34146500,11.11280441,-1.64634156
0.00000000,-26.95884132,11.52439022,-3.08689022
0.00000000,-28.60518265,9.87804890,-2.67530489
0.00000000,-28.60518265,10.70121956,-2.88109756
0.00000000,-28.60518265,10.90701199,-2.88109756
0.00000000,-28.81097794,10.90701199,-2.46951222
0.00000000,-29.01676750,9.67225647,-2.67530489
0.00000000,-27.98780441,9.87804890,-2.05792689
0.00000000,-27.78201294,10.28963375,-2.67530489
0.00000000,-28.19359779,10.70121956,-1.85213423
0.00000000,-29.01676750,9.26067066,-2.26371956
0.00000000,-28.39939117,10.70121956,-1.85213423
0.00000000,-29.01676750,9.67225647,-2.05792689
0.00000000,-27.78201294,9.87804890,-2.46951222
0.00000000,-28.39939117,10.90701199,-2.67530489
0.00000000,-28.39939117,9.26067066,-1.23475611
0.00000000,-27.78201294,10.70121956,-2.67530489
0.00000000,-27.37042809,9.87804890,-3.08689022
0.00000000,-26.54725647,11.31859779,-2.88109756
0.00000000,-26.13567162,10.28963375,-1.85213423
0.00000000,-25.72408676,10.49542713,-3.08689022
0.00000000,-26.75304985,10.90701199,-2.67530489
0.00000000,-26.95884132,10.49542713,-2.05792689
0.00000000,-27.98780441,11.11280441,-2.46951222
0.00000000,-29.22256279,10.28963375,-2.26371956
0.00000000,-29.42835236,9.87804890,-2.46951222
0.00000000,-30.45731735,10.49542713,-2.67530489
0.00000000,-31.07469559,10.28963375,-3.08689022
0.00000000,-30.66311073,10.49542713,-2.26371956
0.00000000,-31.28048706,10.08384132,-2.88109756
0.00000000,-30.25152588,10.08384132,-2.05792689
0.00000000,-28.81097794,9.87804890,-1.02896345
0.00000000,-28.39939117,10.28963375,-2.88109756
0.00000000,-27.78201294,10.90701199,-2.67530489
0.00000000,-26.95884132,10.70121956,-2.26371956
0.00000000,-27.78201294,9.87804890,-3.08689022
0.00000000,-28.81097794,10.08384132,-3.08689022
0.00000000,-29.63414764,10.49542713,-2.26371956
0.00000000,-29.83994102,10.90701199,-2.67530489
0.00000000,-30.66311073,11.11280441,-2.88109756
0.00000000,-31.48628044,10.28963375,-3.08689022
0.00000000,-31.28048706,9.67225647,-2.67530489
0.00000000,-31.28048706,10.28963375,-2.88109756
0.00000000,-30.86890221,10.49542713,-2.67530489
0.00000000,-29.63414764,10.28963375,-2.26371956
0.00000000,-28.60518265,10.08384132,-1.85213423
0.00000000,-27.37042809,10.49542713,-2.67530489
0.00000000,-27.57621956,10.28963375,-2.88109756
0.00000000,-26.54725647,10.70121956,-2.05792689
0.00000000,-27.37042809,10.08384132,-2.46951222
0.00000000,-26.34146500,11.52439022,-2.67530489
0.00000000,-28.19359779,10.08384132,-3.08689022
0.00000000,-27.78201294,10.70121956,-2.67530489
0.00000000,-27.78201294,10.70121956,-2.88109756
0.00000000,-27.37042809,9.67225647,-2.46951222
0.00000000,-27.37042809,10.70121956,-3.70426846
0.00000000,-26.54725647,11.52439022,-3.08689022
0.00000000,-27.16463470,9.26067066,-1.85213423
0.00000000,-26.13567162,11.93597507,-2.05792689
0.00000000,-26.54725647,9.46646309,-2.46951222
0.00000000,-25.10670662,12.14176846,-2.67530489
0.00000000,-26.13567162,10.08384132,-2.88109756
0.00000000,-26.34146500,10.90701199,-2.67530489
0.00000000,-26.34146500,11.11280441,-3.08689022
0.00000000,-27.78201294,11.11280441,-2.46951222
0.00000000,-28.60518265,10.90701199,-2.67530489
0.00000000,-29.83994102,10.28963375,-2.46951222
0.00000000,-30.86890221,10.28963375,-2.67530489
0.00000000,-30.45731735,10.70121956,-3.08689022
0.00000000,-31.07469559,10.28963375,-2.46951222
0.00000000,-31.48628044,10.49542713,-2.26371956
0.00000000,-31.28048706,10.49542713,-3.08689022
0.00000000,-30.86890221,11.73018265,-2.88109756
0.00000000,-32.10366058,10.49542713,-2.67530489
0.00000000,-32.92683029,10.08384132,-2.88109756
0.00000000,-32.92683029,9.26067066,-3.08689022
0.00000000,-33.33841324,11.11280441,-2.67530489
0.00000000,-34.57316971,9.87804890,-2.26371956
0.00000000,-35.39634323,8.23170757,-3.49847555
0.00000000,-34.77896500,9.67225647,-3.08689022
0.00000000,-34.57316971,10.70121956,-2.46951222
0.00000000,-35.80792999,9.87804890,-3.08689022
0.00000000,-35.80792999,10.08384132,-3.08689022
0.00000000,-36.01371765,11.11280441,-3.49847555
0.00000000,-35.19054794,9.67225647,-3.49847555
0.00000000,-36.21951294,10.08384132,-3.29268312
0.00000000,-36.21951294,9.26067066,-3.49847555
0.00000000,-35.80792999,10.08384132,-2.46951222
0.00000000,-35.39634323,10.28963375,-2.88109756
0.00000000,-34.98475647,10.08384132,-2.26371956
0.00000000,-34.98475647,9.67225647,-2.67530489
0.00000000,-33.33841324,10.08384132,-2.67530489
0.00000000,-33.13262558,10.49542713,-2.05792689
0.00000000,-32.72103500,9.87804890,-3.08689022
0.00000000,-31.07469559,9.87804890,-3.49847555
0.00000000,-31.07469559,11.11280441,-3.70426846
0.00000000,-29.83994102,10.28963375,-3.91006088
0.00000000,-31.69207573,10.49542713,-2.67530489
0.00000000,-31.89786530,9.87804890,-3.29268312
0.00000000,-31.07469559,10.90701199,-3.08689022
0.00000000,-31.89786530,10.90701199,-3.29268312
0.00000000,-32.30945206,9.05487823,-2.88109756
0.00000000,-29.63414764,10.28963375,-2.88109756
0.00000000,-30.04573250,10.08384132,-2.26371956
0.00000000,-28.19359779,10.70121956,-2.26371956
0.00000000,-26.95884132,10.08384132,-2.67530489
0.00000000,-27.16463470,11.11280441,-2.46951222
0.00000000,-25.72408676,10.90701199,-2.67530489
0.00000000,-24.90091515,11.52439022,-3.08689022
0.00000000,-24.69512177,10.90701199,-3.08689022
0.00000000,-24.90091515,11.93597507,-2.88109756
0.00000000,-25.51829338,11.11280441,-3.91006088
0.00000000,-26.13567162,11.11280441,-2.26371956
0.00000000,-26.13567162,10.70121956,-2.46951222
0.00000000,-26.75304985,11.31859779,-2.88109756
0.00000000,-27.37042809,11.31859779,-2.46951222
0.00000000,-26.54725647,10.49542713,-1.85213423
0.00000000,-26.34146500,10.70121956,-1.85213423
0.00000000,-26.13567162,9.87804890,-1.23475611
0.00000000,-25.92987823,10.08384132,-3.08689022
0.00000000,-25.10670662,10.70121956,-1.85213423
0.00000000,-24.90091515,10.49542713,-3.08689022
0.00000000,-25.31250000,10.70121956,-2.46951222
0.00000000,-25.10670662,10.70121956,-2.26371956
0.00000000,-25.92987823,10.49542713,-2.88109756
0.00000000,-26.95884132,9.26067066,-2.67530489
0.00000000,-27.57621956,10.49542713,-2.26371956
0.00000000,-28.39939117,10.90701199,-2.46951222
0.00000000,-29.22256279,9.67225647,-2.46951222
0.00000000,-29.83994102,9.05487823,-2.67530489
0.00000000,-30.04573250,10.70121956,-2.67530489
0.00000000,-30.66311073,10.49542713,-2.26371956
0.00000000,-29.83994102,9.67225647,-2.26371956
0.00000000,-28.39939117,10.28963375,-2.88109756
0.00000000,-28.81097794,10.90701199,-2.67530489
0.00000000,-29.63414764,9.87804890,-3.08689022
0.00000000,-30.66311073,10.08384132,-2.67530489
0.00000000,-30.86890221,10.49542713,-2.46951222
0.00000000,-32.30945206,9.87804890,-2.46951222
0.00000000,-32.92683029,9.87804890,-2.46951222
0.00000000,-34.36737823,8.84908581,-2.88109756
0.00000000,-33.95579529,9.87804890,-2.46951222
0.00000000,-32.30945206,10.49542713,-2.67530489
0.00000000,-33.33841324,10.70121956,-3.08689022
0.00000000,-30.45731735,10.70121956,-3.08689022
0.00000000,-30.45731735,10.49542713,-2.88109756
0.00000000,-29.83994102,10.70121956,-3.08689022
0.00000000,-29.83994102,10.70121956,-3.08689022
0.00000000,-30.04573250,10.70121956,-2.67530489
0.00000000,-30.25152588,10.49542713,-3.08689022
0.00000000,-30.86890221,10.90701199,-2.05792689
0.00000000,-32.72103500,10.70121956,-1.85213423
0.00000000,-32.72103500,10.49542713,-2.88109756
0.00000000,-32.72103500,8.84908581,-2.46951222
0.00000000,-29.63414764,11.93597507,-2.46951222
0.00000000,-30.86890221,9.67225647,-2.26371956
0.00000000,-28.81097794,10.70121956,-2.88109756
0.00000000,-27.37042809,11.11280441,-2.88109756
0.00000000,-28.19359779,9.05487823,-2.88109756
0.00000000,-26.13567162,12.14176846,-2.46951222
0.00000000,-28.60518265,9.67225647,-3.29268312
0.00000000,-29.83994102,10.70121956,-2.88109756
0.00000000,-30.86890221,10.70121956,-2.46951222
0.00000000,-31.69207573,9.67225647,-2.26371956
0.00000000,-31.48628044,10.08384132,-2.46951222
0.00000000,-31.07469559,11.31859779,-2.46951222
0.00000000,-30.25152588,10.49542713,-2.26371956
0.00000000,-30.25152588,9.46646309,-2.46951222
0.00000000,-29.42835236,10.49542713,-2.67530489
0.00000000,-28.39939117,9.26067066,-2.88109756
0.00000000,-27.57621956,10.70121956,-2.67530489
0.00000000,-26.34146500,10.70121956,-2.88109756
0.00000000,-26.13567162,11.11280441,-2.67530489
0.00000000,-25.72408676,10.70121956,-2.26371956
0.00000000,-26.54725647,10.90701199,-2.67530489
0.00000000,-29.01676750,9.67225647,-3.08689022
0.00000000,-29.42835236,10.49542713,-3.49847555
0.00000000,-29.22256279,10.49542713,-2.67530489
0.00000000,-29.83994102,10.08384132,-2.67530489
0.00000000,-29.63414764,10.49542713,-2.67530489
0.00000000,-28.81097794,11.52439022,-2.46951222
0.00000000,-29.42835236,11.11280441,-2.88109756
0.00000000,-28.19359779,10.08384132,-2.26371956
0.00000000,-27.98780441,10.49542713,-2.46951222
0.00000000,-27.57621956,10.90701199,-2.46951222
0.00000000,-26.54725647,11.73018265,-1.85213423
0.00000000,-28.60518265,9.67225647,-2.26371956
0.00000000,-29.22256279,10.28963375,-2.67530489
0.00000000,-29.83994102,10.28963375,-2.67530489
0.00000000,-31.07469559,10.70121956,-2.26371956
0.00000000,-31.89786530,10.08384132,-2.88109756
0.00000000,-32.30945206,10.28963375,-2.88109756
0.00000000,-33.33841324,10.49542713,-3.08689022
0.00000000,-33.33841324,11.11280441,-3.08689022
0.00000000,-34.16158676,10.08384132,-2.26371956
0.00000000,-33.13262558,9.87804890,-2.67530489
0.00000000,-32.51524353,10.70121956,-2.26371956
0.00000000,-32.92683029,10.70121956,-3.08689022
0.00000000,-32.72103500,9.87804890,-2.88109756
0.00000000,-33.75000000,11.11280441,-3.08689022
0.00000000,-34.36737823,10.08384132,-2.26371956
0.00000000,-33.95579529,9.87804890,-2.67530489
0.00000000,-34.98475647,9.46646309,-2.67530489
0.00000000,-34.16158676,9.46646309,-2.67530489
0.00000000,-34.16158676,9.87804890,-2.67530489
0.00000000,-33.33841324,9.67225647,-2.46951222
0.00000000,-32.51524353,9.67225647,-2.26371956
0.00000000,-32.72103500,9.87804890,-2.46951222
0.00000000,-31.07469559,11.11280441,-1.85213423
0.00000000,-30.66311073,10.08384132,-2.46951222
0.00000000,-29.01676750,10.28963375,-2.46951222
0.00000000,-28.60518265,10.49542713,-2.67530489
0.00000000,-28.39939117,10.28963375,-3.49847555
0.00000000,-27.98780441,9.87804890,-3.49847555
0.00000000,-26.54725647,10.90701199,-3.08689022
0.00000000,-26.95884132,10.28963375,-2.05792689
0.00000000,-26.13567162,10.28963375,-2.46951222
0.00000000,-25.92987823,10.28963375,-2.05792689
0.00000000,-24.90091515,9.87804890,-2.05792689
0.00000000,-23.87195015,10.70121956,-2.26371956
0.00000000,-22.84298897,11.11280441,-2.26371956
0.00000000,-22.43140411,10.70121956,-2.67530489
0.00000000,-23.46036530,10.49542713,-3.49847555
0.00000000,-22.63719559,12.75914669,-2.67530489
0.00000000,-23.46036530,11.31859779,-3.08689022
0.00000000,-24.07774544,10.49542713,-2.46951222
0.00000000,-22.84298897,10.70121956,-2.88109756
0.00000000,-24.48933029,11.11280441,-2.46951222
0.00000000,-24.07774544,11.11280441,-2.26371956
0.00000000,-24.69512177,10.08384132,-2.26371956
0.00000000,-24.69512177,10.08384132,-1.64634156
0.00000000,-25.10670662,10.28963375,-2.88109756
0.00000000,-24.90091515,11.11280441,-2.46951222
0.00000000,-24.69512177,11.11280441,-2.46951222
0.00000000,-25.31250000,10.90701199,-2.67530489
0.00000000,-24.48933029,11.31859779,-2.88109756
0.00000000,-25.51829338,10.70121956,-2.88109756
0.00000000,-25.10670662,10.70121956,-2.88109756
0.00000000,-25.72408676,9.67225647,-2.26371956
0.00000000,-26.13567162,10.49542713,-2.46951222
0.00000000,-26.34146500,11.11280441,-2.46951222
0.00000000,-26.75304985,9.67225647,-2.26371956
0.00000000,-28.60518265,10.28963375,-2.05792689
0.00000000,-28.19359779,10.49542713,-2.46951222
0.00000000,-28.60518265,10.90701199,-1.85213423
0.00000000,-30.45731735,10.08384132,-3.08689022
0.00000000,-30.45731735,10.28963375,-3.29268312
0.00000000,-31.07469559,10.70121956,-2.26371956
0.00000000,-30.25152588,10.49542713,-3.08689022
0.00000000,-30.66311073,10.70121956,-2.67530489
0.00000000,-30.45731735,10.70121956,-3.29268312
0.00000000,-29.83994102,11.11280441,-2.88109756
0.00000000,-31.07469559,10.08384132,-2.88109756
0.00000000,-31.48628044,9.67225647,-3.29268312
0.00000000,-31.28048706,10.49542713,-2.67530489
0.00000000,-31.48628044,11.52439022,-2.26371956
0.00000000,-32.10366058,9.67225647,-2.05792689
0.00000000,-31.69207573,10.08384132,-2.67530489
0.00000000,-31.28048706,10.70121956,-2.46951222
0.00000000,-31.07469559,9.67225647,-2.67530489
0.00000000,-32.10366058,10.49542713,-2.67530489
0.00000000,-30.86890221,10.70121956,-3.70426846
0.00000000,-30.25152588,10.90701199,-2.46951222
0.00000000,-31.07469559,10.08384132,-2.88109756
0.00000000,-31.48628044,10.28963375,-2.88109756
0.00000000,-31.48628044,10.49542713,-2.67530489
0.00000000,-31.07469559,10.49542713,-2.26371956
0.00000000,-30.66311073,10.08384132,-2.67530489
0.00000000,-28.81097794,10.28963375,-2.05792689
0.00000000,-28.19359779,9.87804890,-2.67530489
0.00000000,-26.75304985,9.67225647,-2.67530489
0.00000000,-26.54725647,10.49542713,-1.64634156
0.00000000,-26.34146500,10.08384132,-2.88109756
0.00000000,-26.75304985,11.11280441,-2.67530489
0.00000000,-26.95884132,10.49542713,-3.08689022
0.00000000,-28.39939117,17.49237823,-3.08689022
0.00000000,-27.57621956,13.58231735,-3.91006088
0.00000000,-28.60518265,9.46646309,-3.08689022
0.00000000,-30.45731735,11.93597507,-3.29268312
0.00000000,-30.25152588,11.11280441,-3.08689022
0.00000000,-30.04573250,10.70121956,-2.46951222
0.00000000,-31.48628044,10.28963375,-2.05792689
0.00000000,-30.45731735,9.46646309,-3.08689022
0.00000000,-29.42835236,10.90701199,-2.67530489
0.00000000,-29.63414764,11.31859779,-3.08689022
0.00000000,-29.63414764,10.90701199,-2.88109756
0.00000000,-29.83994102,10.28963375,-2.67530489
0.00000000,-29.63414764,11.31859779,-3.08689022
0.00000000,-32.72103500,10.49542713,-3.08689022
0.00000000,-34.16158676,10.90701199,-2.67530489
0.00000000,-34.16158676,11.11280441,-3.08689022
0.00000000,-34.98475647,10.28963375,-3.49847555
0.00000000,-35.39634323,10.49542713,-3.29268312
0.00000000,-35.39634323,10.49542713,-2.05792689
0.00000000,-34.36737823,10.90701199,-2.67530489
0.00000000,-33.75000000,10.70121956,-2.88109756
0.00000000,-32.92683029,10.90701199,-2.67530489
0.00000000,-33.13262558,10.49542713,-3.29268312
0.00000000,-33.95579529,9.87804890,-3.70426846
0.00000000,-33.95579529,11.11280441,-3.91006088
0.00000000,-34.36737823,11.11280441,-3.29268312
0.00000000,-34.98475647,10.08384132,-3.29268312
0.00000000,-34.16158676,10.28963375,-2.88109756
0.00000000,-35.60213470,10.08384132,-3.08689022
0.00000000,-36.01371765,10.28963375,-3.08689022
0.00000000,-35.19054794,9.67225647,-2.67530489
0.00000000,-34.98475647,10.49542713,-2.67530489
0.00000000,-34.57316971,9.46646309,-2.46951222
0.00000000,-32.30945206,10.90701199,-2.46951222
0.00000000,-32.30945206,10.08384132,-2.67530489
0.00000000,-31.89786530,10.28963375,-2.88109756
0.00000000,-30.86890221,10.70121956,-3.49847555
0.00000000,-30.25152588,11.11280441,-3.70426846
0.00000000,-32.30945206,10.49542713,-2.26371956
0.00000000,-32.72103500,10.28963375,-2.26371956
0.00000000,-33.33841324,10.28963375,-2.46951222
0.00000000,-33.95579529,10.70121956,-2.46951222
0.00000000,-33.95579529,8.84908581,-2.67530489
0.00000000,-32.72103500,8.43750000,-2.67530489
0.00000000,-31.89786530,10.90701199,-3.70426846
0.00000000,-32.30945206,3.70426846,-2.05792689
0.00000000,-26.54725647,11.73018265,-2.88109756
0.00000000,-31.28048706,10.08384132,-2.67530489
0.00000000,-28.39939117,11.93597507,-2.67530489
0.00000000,-28.81097794,10.08384132,-3.70426846
0.00000000,-28.81097794,10.70121956,-2.88109756
0.00000000,-29.22256279,9.67225647,-2.88109756
0.00000000,-29.63414764,10.08384132,-2.05792689
0.00000000,-29.83994102,10.70121956,-3.08689022
0.00000000,-30.25152588,11.31859779,-2.67530489
0.00000000,-28.81097794,11.11280441,-2.26371956
0.00000000,-29.22256279,11.73018265,-2.26371956
0.00000000,-29.22256279,11.93597507,-2.88109756
0.00000000,-28.60518265,10.90701199,-2.67530489
0.00000000,-28.81097794,10.70121956,-3.08689022
0.00000000,-27.78201294,11.11280441,-2.46951222
0.00000000,-27.16463470,10.28963375,-2.67530489
0.00000000,-27.37042809,10.70121956,-2.88109756
0.00000000,-27.78201294,10.70121956,-3.08689022
0.00000000,-27.57621956,10.49542713,-2.67530489
0.00000000,-29.01676750,9.87804890,-2.67530489
0.00000000,-29.63414764,10.28963375,-2.46951222
0.00000000,-28.60518265,9.67225647,-2.26371956
0.00000000,-28.19359779,10.08384132,-2.88109756
0.00000000,-27.37042809,10.49542713,-2.88109756
0.00000000,-27.37042809,10.28963375,-2.46951222
0.00000000,-26.54725647,10.90701199,-2.88109756
0.00000000,-25.31250000,10.90701199,-2.05792689
0.00000000,-25.72408676,10.28963375,-2.26371956
0.00000000,-23.87195015,9.87804890,-2.46951222
0.00000000,-22.63719559,10.90701199,-2.26371956
0.00000000,-20.78506279,10.70121956,-2.26371956
0.00000000,-20.16768265,11.11280441,-2.88109756
0.00000000,-19.13872147,10.70121956,-2.46951222
0.00000000,-18.72713470,10.70121956,-2.05792689
0.00000000,-17.28658485,10.70121956,-2.67530489
0.00000000,-16.87500000,11.52439022,-2.67530489
0.00000000,-16.25762177,10.28963375,-2.26371956
0.00000000,-15.43445110,10.90701199,-1.85213423
0.00000000,-14.19969559,10.70121956,-2.67530489
0.00000000,-14.19969559,10.49542713,-1.64634156
0.00000000,-11.31859779,10.49542713,-1.85213423
0.00000000,-8.84908581,11.31859779,-2.46951222
0.00000000,-5.35060978,11.11280441,-1.64634156
0.00000000,-3.29268312,12.55335331,-1.02896345
0.00000000,-0.61737806,11.73018265,-2.05792689
0.00000000,1.02896345,11.11280441,-2.05792689
0.00000000,1.44054878,12.14176846,-2.05792689
0.00000000,2.88109756,12.75914669,-2.67530489
0.00000000,0.82317078,11.73018265,-2.26371956
0.00000000,0.41158539,11.52439022,-2.05792689
0.00000000,-2.05792689,10.90701199,-2.46951222
0.00000000,-3.91006088,11.52439022,-2.67530489
0.00000000,-4.11585379,12.34756088,-1.85213423
0.00000000,-3.49847555,11.52439022,-2.05792689
0.00000000,-0.61737806,9.05487823,-1.23475611
0.00000000,-5.55640221,8.84908581,-1.44054878
0.00000000,-3.08689022,12.75914669,-3.08689022
0.00000000,-1.85213423,10.70121956,-2.67530489
0.00000000,-0.61737806,9.87804890,-3.08689022
0.00000000,-4.73323154,10.90701199,-3.29268312
0.00000000,-2.46951222,8.64329243,-2.46951222
0.00000000,-0.20579270,5.96798754,-1.64634156
0.00000000,0.00000000,10.08384132,-2.67530489
0.00000000,-5.14481688,9.26067066,-2.46951222
0.00000000,-5.76219511,9.46646309,-2.67530489
0.00000000,-2.67530489,11.31859779,-1.85213423
0.00000000,-4.11585379,10.70121956,-1.23475611
0.00000000,-1.64634156,9.87804890,-2.67530489
0.00000000,0.20579270,10.28963375,-2.26371956
0.00000000,-0.82317078,11.73018265,-2.05792689
0.00000000,1.64634156,10.90701199,-1.64634156
0.00000000,2.05792689,10.70121956,-2.05792689
0.00000000,3.29268312,11.31859779,-2.67530489
0.00000000,4.32164621,11.11280441,-2.46951222
0.00000000,4.11585379,10.49542713,-2.05792689
0.00000000,6.37957335,10.70121956,-1.85213423
0.00000000,9.26067066,10.28963375,-0.82317078
0.00000000,5.76219511,12.34756088,-1.64634156
0.00000000,6.79115868,10.28963375,-1.23475611
0.00000000,11.31859779,11.93597507,-1.85213423
0.00000000,11.93597507,12.14176846,-2.46951222
0.00000000,11.93597507,10.49542713,-1.23475611
0.00000000,14.19969559,12.14176846,-1.85213423
0.00000000,17.08079338,11.52439022,-1.64634156
0.00000000,20.99085426,11.11280441,-2.46951222
0.00000000,22.01981735,11.31859779,-2.05792689
0.00000000,23.87195015,11.52439022,-1.64634156
0.00000000,30.04573250,11.93597507,-2.26371956
0.00000000,33.54420853,11.73018265,-1.64634156
0.00000000,34.77896500,12.96493912,-1.44054878
0.00000000,40.33536530,14.40548897,-1.64634156
0.00000000,45.68597794,11.93597507,-1.44054878
0.00000000,50.00762558,13.99390221,-1.23475611
0.00000000,53.71189117,13.37652493,-1.23475611
0.00000000,56.18140030,11.73018265,-1.23475611
0.00000000,60.70883942,12.34756088,-2.26371956
0.00000000,66.47103882,11.73018265,-2.26371956
0.00000000,70.99848175,13.78810978,-2.26371956
0.00000000,76.76067352,12.75914669,-2.05792689
0.00000000,80.05335999,10.08384132,-1.64634156
0.00000000,82.52286530,13.58231735,-2.67530489
0.00000000,84.78659058,14.81707382,-1.23475611
0.00000000,90.13719940,12.34756088,-1.02896345
0.00000000,91.37195587,13.37652493,-1.44054878
0.00000000,91.57775116,11.73018265,-1.85213423
0.00000000,91.78353882,11.11280441,-1.44054878
0.00000000,97.54573059,12.96493912,-1.85213423
0.00000000,100.42682648,15.43445110,-2.88109756
0.00000000,102.48475647,15.64024353,-2.05792689
0.00000000,112.98017883,16.05183029,-1.23475611
0.00000000,116.27287292,13.58231735,-2.26371956
0.00000000,117.71340942,12.75914669,-0.82317078
0.00000000,125.12194824,11.93597507,-1.23475611
0.00000000,128.41464233,16.46341515,-1.85213423
0.00000000,127.59146118,15.64024353,-1.85213423
0.00000000,121.82926941,12.75914669,-1.02896345
0.00000000,118.53659058,13.37652493,-2.05792689
0.00000000,116.47866058,13.99390221,-2.26371956
0.00000000,114.00914001,11.31859779,-1.64634156
0.00000000,117.91921234,8.02591515,-1.23475611
0.00000000,121.82926941,9.46646309,-1.02896345
0.00000000,126.97409058,15.02286625,-1.02896345
0.00000000,136.02896118,13.17073250,-1.23475611
0.00000000,138.91006470,8.23170757,-0.82317078
0.00000000,145.90701294,14.61128139,-1.44054878
0.00000000,145.08384705,13.99390221,-1.85213423
0.00000000,145.49542236,16.66920662,-1.44054878
0.00000000,147.14176941,11.31859779,-2.46951222
0.00000000,146.31860352,12.96493912,-2.67530489
0.00000000,140.14482117,15.02286625,-3.49847555
0.00000000,132.32469177,14.19969559,-3.91006088
0.00000000,135.82318115,6.58536625,-3.70426846
0.00000000,130.88414001,13.58231735,-3.08689022
0.00000000,128.62042236,10.90701199,-4.11585379
0.00000000,133.35365295,9.26067066,-3.91006088
0.00000000,136.02896118,10.49542713,-3.49847555
0.00000000,140.96800232,13.58231735,-4.32164621
0.00000000,142.20274353,10.70121956,-3.91006088
0.00000000,141.58537292,8.84908581,-3.70426846
0.00000000,138.29267883,9.46646309,-2.67530489
0.00000000,136.64634705,2.67530489,-2.05792689
0.00000000,138.49847412,12.75914669,-2.67530489
0.00000000,131.91310120,6.37957335,-3.49847555
0.00000000,136.85214233,6.58536625,-3.08689022
0.00000000,143.84909058,11.73018265,-2.67530489
0.00000000,147.96495056,8.64329243,-2.88109756
0.00000000,254.56556702,-81.08232117,1.85213423
0.00000000,224.72560120,79.43598175,-5.55640221
0.00000000,198.58995056,47.53811264,-4.32164621
0.00000000,155.78506470,1.85213423,-2.05792689
0.00000000,137.67530823,-4.11585379,-2.88109756
0.00000000,156.60823059,9.26067066,-4.73323154
0.00000000,186.03659058,20.57926750,-4.73323154
0.00000000,188.50610352,20.57926750,-4.52743912
0.00000000,182.74391174,13.99390221,-4.93902445
0.00000000,184.39024353,12.14176846,-6.58536625
0.00000000,192.82774353,16.87500000,-5.96798754
0.00000000,202.08842468,19.34451294,-7.40853691
0.00000000,207.64482117,22.63719559,-6.17378044
0.00000000,210.73171997,24.69512177,-6.37957335
0.00000000,207.85061646,23.25457382,-6.99695110
0.00000000,205.38110352,23.25457382,-6.37957335
0.00000000,205.58689880,24.28353691,-6.58536625
0.00000000,182.74391174,31.69207573,-7.82012177
0.00000000,197.14939880,28.60518265,-7.61432934
0.00000000,201.05946350,26.34146500,-8.43750000
0.00000000,195.29727173,13.37652493,-7.61432934
0.00000000,196.94360352,33.54420853,-8.84908581
0.00000000,188.09451294,27.98780441,-12.14176846
0.00000000,188.91769409,10.49542713,-10.08384132
0.00000000,213.20123291,36.21951294,-4.32164621
0.00000000,209.49696350,25.92987823,-4.32164621
0.00000000,197.76676941,28.39939117,-8.23170757
0.00000000,181.50915527,-7.20274448,-10.28963375
0.00000000,172.24847412,43.21646500,-12.34756088
0.00000000,206.82165527,51.44817352,-19.55030632
0.00000000,179.45123291,16.25762177,-19.75609779
0.00000000,214.02439880,43.42225647,-23.04878044
0.00000000,226.16616821,64.61890411,-37.45426941
0.00000000,208.26219177,34.16158676,-23.46036530
0.00000000,236.45578003,40.95274353,-27.98780441
0.00000000,234.19207764,38.48323059,-17.08079338
0.00000000,248.18598938,34.16158676,-20.37347603
0.00000000,242.21800232,42.80487823,-32.51524353
0.00000000,235.01524353,63.58993912,-44.65701294
0.00000000,242.42378235,62.56097412,-33.33841324
0.00000000,218.14024353,40.33536530,-32.51524353
0.00000000,238.51371765,54.94665146,-33.75000000
0.00000000,205.79269409,11.73018265,-21.60823250
0.00000000,242.42378235,42.59908676,-14.81707382
0.00000000,232.33995056,26.95884132,-21.40243912
0.00000000,223.28506470,25.72408676,-15.02286625
