time,millis,ax,ay,az,rollrate,pitchrate,yawrate,roll,pitch,yaw,speed,course,latitude,longitude,altitude,pdop,hdop,vdop,epe,fix,satellites_view,satellites_used,temp
82915600,1.39825E+12,-1.2845,-0.4804,-11.2181,-2.6434,-3.826,1.3913,4.6162,-11.8662,33.0623,32.49,34.09,51.047221,13.77217,114.45,2.79,1.4,2.41,2.92,3,9,8,41.8
82915600,1.39825E+12,-1.01,0.1765,-10.2767,-2.4347,-2.5739,1.3217,4.4502,-12.0435,32.7311,32.49,34.09,51.047221,13.77217,114.45,2.79,1.4,2.41,2.92,3,9,8,41.8
82915600,1.39825E+12,-1.1473,-0.1765,-9.7864,-2.2956,-1.3217,1.3913,4.1085,-12.3944,32.2516,32.49,34.09,51.047221,13.77217,114.45,2.79,1.4,2.41,2.92,3,9,8,41.8
82915700,1.39825E+12,-1.2257,-0.1961,-10.1786,-1.8782,-2.0173,1.3913,3.4743,-12.6833,31.5484,32.61,34.11,51.047221,13.77217,114.39,2.79,1.4,2.41,2.92,3,9,8,41.8
82915700,1.39825E+12,-1.5101,-0.5099,-9.4236,-1.3913,-1.6,1.2521,4.3068,-12.6211,31.2187,32.61,34.11,51.047221,13.77217,114.39,2.79,1.4,2.41,2.92,3,9,8,41.8
82915700,1.39825E+12,-1.6866,-0.8335,-8.9921,-1.2521,-0.9739,1.2521,4.4058,-12.8046,30.84,32.61,34.11,51.047228,13.772178,114.39,2.79,1.4,2.41,2.94,3,9,8,41.8
82915700,1.39825E+12,-2.069,-0.1078,-8.5312,-2.6434,-1.9478,1.3913,3.8891,-13.0262,30.3791,32.61,34.11,51.047228,13.772178,114.39,2.79,1.4,2.41,2.94,3,9,8,41.8
82915700,1.39825E+12,-3.5007,0.0098,-9.0509,-2.0173,-1.0434,1.2521,3.2182,-13.5778,29.7147,32.61,34.11,51.047228,13.772178,114.39,2.79,1.4,2.41,2.94,3,9,8,41.8
82915800,1.39825E+12,-3.7361,-0.4903,-9.6393,-2.2956,-1.9478,1.6695,3.4553,-13.3617,29.1837,32.99,34.37,51.047228,13.772178,114.32,2.79,1.4,2.41,2.94,3,9,8,41.8
82915800,1.39825E+12,-2.9908,-0.706,-8.9136,-2.1565,-1.3217,1.4608,3.6347,-12.3458,28.8318,32.99,34.37,51.047228,13.772178,114.32,2.79,1.4,2.41,2.94,3,9,8,41.8
82915800,1.39825E+12,-2.8535,-0.706,-8.6685,-1.9478,-1.8782,1.5304,2.9822,-12.6823,28.329,32.99,34.37,51.047235,13.772187,114.32,1.52,1.2,0.92,2.96,3,9,8,41.8
82915800,1.39825E+12,-2.4907,-0.2745,-9.9335,-0.626,-2.2956,1.4608,2.3778,-12.8461,27.6853,32.99,34.37,51.047235,13.772187,114.32,1.52,1.2,0.92,2.96,3,9,8,41.8
82915800,1.39825E+12,-0.3039,-0.4216,-11.1494,0.0695,-2.713,1.2521,2.547,-11.7329,27.1114,32.99,34.37,51.047235,13.772187,114.32,1.52,1.2,0.92,2.96,3,9,8,41.8
82915900,1.39825E+12,-1.01,-0.3039,-10.3159,-0.4869,-2.2956,1.3217,3.0309,-11.239,26.9068,33.52,34.88,51.047235,13.772187,114.22,1.52,1.2,0.92,2.96,3,9,8,41.8
82915900,1.39825E+12,-0.4216,0.2255,-7.7565,-1.113,-1.113,2.0173,3.299,-11.3558,26.7911,33.52,34.88,51.047235,13.772187,114.22,1.52,1.2,0.92,2.96,3,9,8,41.8
82915900,1.39825E+12,-1.4218,-1.2453,-9.404,-0.2086,-1.6,1.8086,3.9051,-11.9295,26.5521,33.52,34.88,51.047242,13.772197,114.22,2.79,1.4,2.41,2.97,3,9,8,41.8
82915900,1.39825E+12,-2.5593,-1.1375,-9.8746,-0.8347,-2.6434,1.9478,4.5682,-11.9189,26.6347,33.52,34.88,51.047242,13.772197,114.22,2.79,1.4,2.41,2.97,3,9,8,41.8
82915900,1.39825E+12,-2.5789,-0.4608,-7.7271,0.0695,-2.9913,2.0173,3.9505,-12.4255,26.4047,33.52,34.88,51.047242,13.772197,114.22,2.79,1.4,2.41,2.97,3,9,8,41.8
82916000,1.39825E+12,-3.4517,-0.6668,-10.7082,-1.113,-2.7826,2.0869,3.6591,-12.4097,26.1211,33.93,35.03,51.047242,13.772197,114.14,2.79,1.4,2.41,2.97,3,9,8,41.8
82916000,1.39825E+12,-3.9812,-1.5689,-11.2769,-2.713,-2.5739,2.226,4.44,-12.0516,26.2574,33.93,35.03,51.047242,13.772197,114.14,2.79,1.4,2.41,2.97,3,9,8,41.8
82916000,1.39825E+12,-2.1965,-0.7354,-7.3643,-1.3913,-1.2521,1.7391,4.0707,-13.0543,26.0792,33.93,35.03,51.04725,13.772206,114.14,2.79,1.4,2.41,2.98,3,9,8,41.8
82916000,1.39825E+12,-2.1867,-0.7354,-11.8457,-1.1826,-4.0347,1.6,4.2523,-12.4579,25.7942,33.93,35.03,51.04725,13.772206,114.14,2.79,1.4,2.41,2.98,3,9,8,41.8
82916000,1.39825E+12,-0.0294,-0.4216,-10.3061,-1.3913,-1.6695,2.1565,4.0783,-11.2046,25.5454,33.93,35.03,51.04725,13.772206,114.14,2.79,1.4,2.41,2.98,3,9,8,41.8
82916100,1.39825E+12,-0.2059,-0.4706,-8.1782,-0.4173,-1.3913,2.0869,4.4762,-11.2001,25.5186,34.3,35.03,51.04725,13.772206,114.06,2.79,1.4,2.41,2.98,3,9,8,41.8
82916100,1.39825E+12,-1.9219,-0.4608,-8.8352,-0.8347,-2.2956,2.0869,3.9314,-12.1034,25.4235,34.3,35.03,51.04725,13.772206,114.06,2.79,1.4,2.41,2.98,3,9,8,41.8
82916100,1.39825E+12,-4.0695,-0.5393,-7.4427,0.3478,-3.3391,2.1565,3.1376,-12.6948,25.1544,34.3,35.03,51.047257,13.772215,114.06,2.79,1.4,2.41,2.99,3,9,8,41.8
82916100,1.39825E+12,-3.4811,-0.7942,-10.0512,0.1391,-2.5043,2.1565,3.6933,-12.4924,25.0272,34.3,35.03,51.047257,13.772215,114.06,2.79,1.4,2.41,2.99,3,9,8,41.8
82916100,1.39825E+12,-2.5397,-1.765,-12.3556,-1.8086,-2.8521,2.4347,4.34,-11.4019,25.2925,34.3,35.03,51.047257,13.772215,114.06,2.79,1.4,2.41,2.99,3,9,8,41.8
82916200,1.39825E+12,-1.0198,-0.7354,-10.8749,-0.8347,-3.1304,2.0869,3.0572,-11.154,25.3007,34.63,34.38,51.047257,13.772215,113.98,2.79,1.4,2.41,2.99,3,9,8,41.8
82916200,1.39825E+12,-1.3826,-0.3334,-7.58,-2.3652,-0.6956,2.2956,3.0322,-11.1736,25.2574,34.63,34.38,51.047257,13.772215,113.98,2.79,1.4,2.41,2.99,3,9,8,41.8
82916200,1.39825E+12,-1.4022,-0.0686,-10.5316,-1.4608,-3.9652,2.8521,2.2639,-10.9333,25.1587,34.63,34.38,51.047266,13.772223,113.98,2.79,1.4,2.41,3,3,9,8,41.8
82916200,1.39825E+12,-1.7748,-1.5493,-9.7374,-0.5565,-1.2521,2.7826,2.209,-10.5057,25.1218,34.63,34.38,51.047266,13.772223,113.98,2.79,1.4,2.41,3,3,9,8,41.8
82916200,1.39825E+12,-2.4417,-0.4118,-8.7666,-1.0434,-1.9478,2.713,2.4001,-11.0402,25.2857,34.63,34.38,51.047266,13.772223,113.98,2.79,1.4,2.41,3,3,9,8,41.8
82916300,1.39825E+12,-3.2948,0.1176,-9.3549,-0.6956,-4.4521,2.3652,1.2055,-10.2501,25.0488,35.05,33.84,51.047266,13.772223,113.9,2.79,1.4,2.41,3,3,9,8,41.8
82916300,1.39825E+12,-3.687,-1.5101,-11.4926,-1.6695,-0.9739,2.0869,2.2417,-11.0823,25.2299,35.05,33.84,51.047266,13.772223,113.9,2.79,1.4,2.41,3,3,9,8,41.8
82916300,1.39825E+12,-0.4412,-0.2255,-9.6981,-2.2956,-2.2956,2.713,2.3415,-10.6553,25.4237,35.05,33.84,51.047274,13.772231,113.9,2.79,1.4,2.41,3.01,3,9,8,41.8
82916300,1.39825E+12,1.8239,1.108,-7.933,-0.2782,0.5565,2.226,0.2488,-10.3902,25.0697,35.05,33.84,51.047274,13.772231,113.9,2.79,1.4,2.41,3.01,3,9,8,41.8
82916300,1.39825E+12,-2.0788,-1.0492,-9.9335,1.8782,-2.7826,2.0869,1.4968,-11.097,25.246,35.05,33.84,51.047274,13.772231,113.9,2.79,1.4,2.41,3.01,3,9,8,41.8
82916400,1.39825E+12,-2.5005,-0.9609,-7.9036,-0.3478,-0.6956,2.3652,2.9293,-11.4434,25.58,35.7299,33.58,51.047274,13.772231,113.83,2.79,1.4,2.41,3.01,3,9,8,41.8
82916400,1.39825E+12,-4.3636,-1.7748,-11.5024,-0.2086,-2.713,2.226,2.9667,-11.8313,25.7598,35.7299,33.58,51.047274,13.772231,113.83,2.79,1.4,2.41,3.01,3,9,8,41.8
82916400,1.39825E+12,-0.0686,-0.7256,-8.8744,-0.626,0.0695,2.226,2.3741,-11.1946,25.6953,35.7299,33.58,51.047283,13.772239,113.83,2.79,1.4,2.41,3.01,3,9,8,41.8
82916400,1.39825E+12,-1.5199,-0.657,-8.3645,-1.7391,-0.626,2.5043,2.889,-11.2034,25.8751,35.7299,33.58,51.047283,13.772239,113.83,2.79,1.4,2.41,3.01,3,9,8,41.8
82916400,1.39825E+12,0.5099,-0.098,-9.757,-2.0173,0.0695,2.5739,2.0189,-10.5876,25.7538,35.7299,33.58,51.047283,13.772239,113.83,2.79,1.4,2.41,3.01,3,9,8,41.8
82916500,1.39825E+12,-2.3632,-1.5395,-8.443,0.4869,-1.5304,2.226,2.1485,-10.8597,25.7414,36.32,32.93,51.047283,13.772239,113.77,2.79,1.4,2.41,3.01,3,9,8,41.8
82916500,1.39825E+12,-2.726,-0.5785,-8.0409,-0.6956,-1.3913,2.3652,2.1462,-10.876,25.7029,36.32,32.93,51.047283,13.772239,113.77,2.79,1.4,2.41,3.01,3,9,8,41.8
82916500,1.39825E+12,-3.4026,-0.6079,-9.6197,-0.0695,-1.8782,1.8086,1.4929,-10.9053,25.4957,36.32,32.93,51.047292,13.772247,113.77,2.79,1.4,2.41,3.02,3,9,8,41.8
82916500,1.39825E+12,-1.9317,-1.5591,-11.6495,-0.2086,-2.8521,1.8782,1.2714,-10.2026,25.3857,36.32,32.93,51.047292,13.772247,113.77,2.79,1.4,2.41,3.02,3,9,8,41.8
82916500,1.39825E+12,0.2255,-0.4706,-7.0995,-1.6695,0.7652,1.8782,2.6926,-10.3578,25.5809,36.32,32.93,51.047292,13.772247,113.77,2.79,1.4,2.41,3.02,3,9,8,41.8
82916600,1.39825E+12,0.2843,0.9511,-7.6781,0.2782,0.626,1.8086,2.0141,-10.3227,25.4764,37.04,32.56,51.047292,13.772247,113.71,2.79,1.4,2.41,3.02,3,9,8,41.8
82916600,1.39825E+12,-3.3634,-0.5491,-10.0119,-1.8782,-0.626,1.8086,2.4509,-11.4455,25.4365,37.04,32.56,51.047292,13.772247,113.71,2.79,1.4,2.41,3.02,3,9,8,41.8
82916600,1.39825E+12,-2.9712,-0.8433,-10.8454,-1.7391,-1.3913,2.0869,3.6716,-12.0083,25.6983,37.04,32.56,51.047301,13.772256,113.71,2.79,1.4,2.41,3.03,3,9,8,41.8
82916600,1.39825E+12,-0.6668,-0.4314,-10.2473,-0.626,-4.6608,1.5304,2.7612,-11.0008,25.4979,37.04,32.56,51.047301,13.772256,113.71,2.79,1.4,2.41,3.03,3,9,8,41.8
82916600,1.39825E+12,-2.2651,-0.4903,-11.7868,-1.8782,-5.0782,1.8086,3.4766,-10.9046,25.5593,37.04,32.56,51.047301,13.772256,113.71,2.79,1.4,2.41,3.03,3,9,8,41.8
82916700,1.39825E+12,2.0984,1.6768,-7.3643,-2.226,0.4869,1.3913,3.8235,-11.1993,25.6408,37.4099,32.42,51.047301,13.772256,113.67,2.79,1.4,2.41,3.03,3,9,8,41.8
82916700,1.39825E+12,-2.6378,-0.7942,-9.404,0.2086,-4.5913,1.1826,2.4469,-11.0067,25.2936,37.4099,32.42,51.047301,13.772256,113.67,2.79,1.4,2.41,3.03,3,9,8,41.8
82916700,1.39825E+12,-4.1479,-1.971,-10.5905,0.5565,-3.4782,1.5304,2.3217,-11.8216,24.9993,37.4099,32.42,51.04731,13.772264,113.67,1.52,1.2,0.92,3.04,3,9,8,41.8
82916700,1.39825E+12,-2.0984,-0.4412,-10.0021,-1.0434,-0.7652,2.1565,1.7061,-10.8693,24.6207,37.4099,32.42,51.04731,13.772264,113.67,1.52,1.2,0.92,3.04,3,9,8,41.8
82916700,1.39825E+12,-0.657,-0.402,-10.512,-1.8086,-0.2782,0.9739,2.5832,-9.5091,24.6504,37.4099,32.42,51.04731,13.772264,113.67,1.52,1.2,0.92,3.04,3,9,8,41.8
82916800,1.39825E+12,-1.4316,-1.3042,-8.8058,-2.4347,-5.2173,1.3217,4.3034,-10.2863,24.9503,37.87,32.14,51.04731,13.772264,113.64,1.52,1.2,0.92,3.04,3,9,8,41.8
82916800,1.39825E+12,-3.8341,0.7648,-8.7371,-2.9217,-3.2695,1.7391,3.7842,-11.07,24.8136,37.87,32.14,51.04731,13.772264,113.64,1.52,1.2,0.92,3.04,3,9,8,41.8
82916800,1.39825E+12,-3.5988,-1.971,-13.2479,-2.6434,-6.1217,1.113,4.1936,-10.6847,24.693,37.87,32.14,51.047319,13.772272,113.64,2.79,1.4,2.41,3.06,3,9,8,41.8
82916800,1.39825E+12,-0.9609,-0.4804,-9.3647,-3.4086,-3.2695,1.3913,4.6173,-11.0747,24.7648,37.87,32.14,51.047319,13.772272,113.64,2.79,1.4,2.41,3.06,3,9,8,41.8
82916800,1.39825E+12,-2.9123,1.9023,-8.6489,-4.2434,-0.6956,1.6,3.4314,-11.5671,24.3607,37.87,32.14,51.047319,13.772272,113.64,2.79,1.4,2.41,3.06,3,9,8,41.8
82916900,1.39825E+12,-2.9712,-0.8825,-10.8258,-3.6173,-3.8956,1.2521,2.9492,-11.0771,24.1102,38.5,31.88,51.047319,13.772272,113.62,2.79,1.4,2.41,3.06,3,9,8,41.8
82916900,1.39825E+12,-2.6378,0.2255,-9.3745,-0.626,-2.7826,0.9739,2.9322,-11.1021,24.0925,38.5,31.88,51.047319,13.772272,113.62,2.79,1.4,2.41,3.06,3,9,8,41.8
82916900,1.39825E+12,0.1372,0.2451,-7.7075,-0.6956,-0.9739,0.4173,2.4397,-10.2042,23.9455,38.5,31.88,51.047328,13.772281,113.62,2.79,1.4,2.41,3.07,3,9,8,41.8
82916900,1.39825E+12,-2.2063,-1.2943,-9.3843,0.9043,-5.2173,0.9739,2.8878,-11.4884,23.5539,38.5,31.88,51.047328,13.772281,113.62,2.79,1.4,2.41,3.07,3,9,8,41.8
82916900,1.39825E+12,-2.3926,0.7158,-9.1588,-0.626,-0.2086,0.5565,2.5001,-11.3674,23.3131,38.5,31.88,51.047328,13.772281,113.62,2.79,1.4,2.41,3.07,3,9,8,41.8
82917000,1.39825E+12,-3.1869,-0.6079,-11.4926,-0.4173,-1.0434,0.4869,2.7607,-11.0209,22.8802,39.4799,32.07,51.047328,13.772281,113.58,2.79,1.4,2.41,3.07,3,9,8,41.8
82917000,1.39825E+12,-2.1671,-1.5493,-8.0409,-0.9043,-0.9739,0.8347,2.4253,-10.1073,22.7761,39.4799,32.07,51.047328,13.772281,113.58,2.79,1.4,2.41,3.07,3,9,8,41.8
82917000,1.39825E+12,-0.9413,-0.451,-9.8648,-1.4608,-0.9739,0.8347,2.3903,-10.0661,22.7615,39.4799,32.07,51.047339,13.772292,113.58,2.79,1.4,2.41,3.07,3,9,8,41.8
82917000,1.39825E+12,-1.1178,-0.2353,-9.3255,-3.2,-2.2956,0.4173,2.3457,-10.0263,22.7553,39.4799,32.07,51.047339,13.772292,113.58,2.79,1.4,2.41,3.07,3,9,8,41.8
82917000,1.39825E+12,-2.6378,-0.1667,-8.4135,-2.0869,0.1391,0.6956,1.7565,-9.6636,22.6589,39.4799,32.07,51.047339,13.772292,113.58,2.79,1.4,2.41,3.07,3,9,8,41.8
82917100,1.39825E+12,-1.6866,0.1078,-11.3652,-1.9478,-1.3913,0.5565,0.261,-8.6182,22.3599,40.55,32.68,51.047339,13.772292,113.5,2.79,1.4,2.41,3.07,3,9,8,41.8
82917100,1.39825E+12,-0.098,-0.755,-9.3353,-2.0869,-1.0434,0.4869,0.8975,-6.1658,22.357,40.55,32.68,51.047339,13.772292,113.5,2.79,1.4,2.41,3.07,3,9,8,41.8
82917100,1.39825E+12,-0.7746,-0.4412,-9.4236,-0.9739,-0.1391,0.2086,1.594,-6.2327,22.6459,40.55,32.68,51.04735,13.772304,113.5,2.79,1.4,2.41,3.07,3,9,8,41.8
82917100,1.39825E+12,-0.5491,1.6278,-8.4724,-1.4608,0.7652,0.4869,-1.4786,-5.5474,22.4492,40.55,32.68,51.04735,13.772304,113.5,2.79,1.4,2.41,3.07,3,9,8,41.8
82917100,1.39825E+12,-1.6474,-1.2551,-8.5312,0.3478,-0.9043,0.4173,0.2473,-5.7674,22.6478,40.55,32.68,51.04735,13.772304,113.5,2.79,1.4,2.41,3.07,3,9,8,41.8
82917200,1.39825E+12,0.5099,0.0686,-9.3549,-3.5478,0.3478,0.9739,1.5348,-5.192,22.9689,42.07,33.51,51.04735,13.772304,113.41,2.79,1.4,2.41,3.07,3,9,8,41.8
82917200,1.39825E+12,0.7256,0.5491,-12.6792,-1.1826,-1.113,0.626,-0.3487,-2.5717,23.0306,42.07,33.51,51.04735,13.772304,113.41,2.79,1.4,2.41,3.07,3,9,8,41.8
82917200,1.39825E+12,-1.6572,-0.7942,-9.4726,-2.226,-0.0695,0.6956,0.7255,-4.2207,23.2069,42.07,33.51,51.047362,13.772318,113.41,2.79,1.4,2.41,3.06,3,9,8,41.8
82917200,1.39825E+12,-0.9119,-1.2943,-8.7568,-1.8086,-0.1391,0.4869,1.3686,-3.6329,23.4034,42.07,33.51,51.047362,13.772318,113.41,2.79,1.4,2.41,3.06,3,9,8,41.8
82917200,1.39825E+12,-0.8825,0.7746,-9.9237,0.3478,0.9739,0.3478,-0.8452,-2.5307,23.3696,42.07,33.51,51.047362,13.772318,113.41,2.79,1.4,2.41,3.06,3,9,8,41.8
82917300,1.39825E+12,-3.0496,-3.0594,-11.8947,0,-1.4608,0.6956,-0.8064,-2.4809,23.3685,42.78,33.71,51.047362,13.772318,113.35,2.79,1.4,2.41,3.06,3,9,8,41.8
82917300,1.39825E+12,2.2357,-0.3726,-7.5016,-1.9478,0.2086,0.2782,-0.815,-2.429,23.3682,42.78,33.71,51.047362,13.772318,113.35,2.79,1.4,2.41,3.06,3,9,8,41.8
82917300,1.39825E+12,0.3628,0.3137,-10.8651,-0.626,-0.2782,-0.0695,-0.8644,-2.4238,23.3648,42.78,33.71,51.047373,13.77233,113.35,2.79,1.4,2.41,3.06,3,9,8,41.8
82917300,1.39825E+12,-1.8533,-0.0294,-10.0217,1.0434,-2.0173,0.3478,-1.4634,-2.8543,23.3763,42.78,33.71,51.047373,13.77233,113.35,2.79,1.4,2.41,3.06,3,9,8,41.8
82917300,1.39825E+12,-0.2059,-1.363,-8.2272,-0.5565,-1.6,-0.1391,0.0407,-1.835,23.5719,42.78,33.71,51.047373,13.77233,113.35,2.79,1.4,2.41,3.06,3,9,8,41.8
82917400,1.39825E+12,0.3922,-0.3039,-10.3453,-2.5043,-3.0608,0.2782,0.4143,-1.8892,24.0071,43.4,33.83,51.047373,13.77233,113.28,2.79,1.4,2.41,3.06,3,9,8,41.8
82917400,1.39825E+12,0.8237,1.0492,-8.9823,-1.0434,-1.5304,0.4869,-0.9551,-1.7653,24.2944,43.4,33.83,51.047373,13.77233,113.28,2.79,1.4,2.41,3.06,3,9,8,41.8
82917400,1.39825E+12,2.1181,-0.9021,-7.9919,-0.2086,-1.6695,-0.2086,0.1257,-1.0697,24.5463,43.4,33.83,51.047384,13.772341,113.28,2.79,1.4,2.41,3.05,3,9,8,41.8
82917400,1.39825E+12,-2.0298,0.4706,-9.4236,-1.7391,-4.6608,-0.5565,-1.0392,-3.3871,24.7157,43.4,33.83,51.047384,13.772341,113.28,2.79,1.4,2.41,3.05,3,9,8,41.8
82917400,1.39825E+12,-0.2255,-0.2549,-10.159,-3.4782,-1.2521,0.2086,-0.5746,-2.5405,24.9686,43.4,33.83,51.047384,13.772341,113.28,2.79,1.4,2.41,3.05,3,9,8,41.8
82917500,1.39825E+12,0.7844,-2.3142,-11.1396,-1.7391,-1.5304,-0.1391,-0.1542,-2.6561,25.1546,43.97,33.9799,51.047384,13.772341,113.2,2.79,1.4,2.41,3.05,3,9,8,41.8
82917500,1.39825E+12,-2.5691,1.5003,-11.4926,-3.4086,-2.2956,0.1391,-0.2298,-2.6915,25.1613,43.97,33.9799,51.047384,13.772341,113.2,2.79,1.4,2.41,3.05,3,9,8,41.8
82917500,1.39825E+12,0.9315,1.0982,-7.3839,-2.3652,0.7652,0.7652,-0.2737,-2.6386,25.1666,43.97,33.9799,51.047394,13.772353,113.2,2.79,1.4,2.41,3.05,3,9,8,41.8
82917500,1.39825E+12,0.2647,-1.7454,-10.6003,0.7652,-2.8521,0.2782,-0.248,-2.6351,25.1761,43.97,33.9799,51.047394,13.772353,113.2,2.79,1.4,2.41,3.05,3,9,8,41.8
82917500,1.39825E+12,-1.9808,0.7354,-10.6787,-2.713,-3.9652,-0.1391,-1.6484,-3.6849,25.3158,43.97,33.9799,51.047394,13.772353,113.2,2.79,1.4,2.41,3.05,3,9,8,41.8
82917600,1.39825E+12,0.706,-0.098,-10.4336,-1.6695,-4.313,-0.3478,-1.323,-1.9256,25.8974,44.84,34.2299,51.047394,13.772353,113.1,2.79,1.4,2.41,3.05,3,9,8,41.8
82917600,1.39825E+12,0.0784,-1.0884,-8.0213,-1.5304,-2.226,0.4869,0.5303,-3.102,26.6395,44.84,34.2299,51.047394,13.772353,113.1,2.79,1.4,2.41,3.05,3,9,8,41.8
82917600,1.39825E+12,-1.3532,0.7942,-10.2571,-1.6,-2.1565,0.626,-0.8132,-4.3769,26.9046,44.84,34.2299,51.047406,13.772365,113.1,2.79,1.4,2.41,3.05,3,9,8,41.8
82917600,1.39825E+12,-0.8727,-0.0392,-9.6099,-2.1565,0,0.2086,-0.8578,-4.3476,26.91,44.84,34.2299,51.047406,13.772365,113.1,2.79,1.4,2.41,3.05,3,9,8,41.8
82917600,1.39825E+12,-0.1765,-0.4706,-8.7077,0.0695,-2.0869,-0.3478,-0.6454,-4.6414,27.4186,44.84,34.2299,51.047406,13.772365,113.1,2.79,1.4,2.41,3.05,3,9,8,41.8
82917700,1.39825E+12,-0.5785,0.1667,-9.6197,-1.4608,-0.6956,0.1391,-1.4353,-5.2269,28.3707,44.93,34.19,51.047406,13.772365,113.04,2.79,1.4,2.41,3.05,3,9,8,41.8
82917700,1.39825E+12,1.0982,0.3922,-9.149,1.3217,-0.1391,-0.2782,-2.5458,-3.1245,28.7494,44.93,34.19,51.047406,13.772365,113.04,2.79,1.4,2.41,3.05,3,9,8,41.8
82917700,1.39825E+12,-1.0492,-1.3532,-7.835,0.6956,-2.226,0,-0.1977,-4.7683,29.4031,44.93,34.19,51.047416,13.772376,113.04,1.52,1.2,0.92,3.06,3,9,8,41.8
82917700,1.39825E+12,-0.4706,0.4118,-11.4338,-2.0869,-2.226,0.2782,-1.5448,-3.8764,30.0774,44.93,34.19,51.047416,13.772376,113.04,1.52,1.2,0.92,3.06,3,9,8,41.8
82917700,1.39825E+12,-0.3824,-0.4706,-10.208,-1.6695,-2.0173,-0.2086,-2.3604,-4.0229,30.3383,44.93,34.19,51.047416,13.772376,113.04,1.52,1.2,0.92,3.06,3,9,8,41.8
82917800,1.39825E+12,-0.3432,0.0294,-8.8744,-0.9739,-1.6695,-0.2086,-2.3709,-4.0381,30.3538,45.38,34.11,51.047416,13.772376,112.95,1.52,1.2,0.92,3.06,3,9,8,41.8
82917800,1.39825E+12,-0.451,1.1963,-9.6687,0.9739,-2.9913,-0.4869,-3.6355,-3.8865,30.4512,45.38,34.11,51.047416,13.772376,112.95,1.52,1.2,0.92,3.06,3,9,8,41.8
82917800,1.39825E+12,-1.4218,-2.3926,-10.6395,0.4173,-2.8521,0,-2.6175,-4.6057,30.8385,45.38,34.11,51.047426,13.772387,112.95,2.79,1.4,2.41,3.06,3,9,8,41.8
82917800,1.39825E+12,-1.0198,-0.6766,-8.1782,-1.113,-1.9478,0.1391,-1.215,-4.9448,31.7535,45.38,34.11,51.047426,13.772387,112.95,2.79,1.4,2.41,3.06,3,9,8,41.8
82917800,1.39825E+12,-0.4706,0.3726,-10.9043,-0.6956,-4.7304,0.2782,-1.244,-4.9831,31.764,45.38,34.11,51.047426,13.772387,112.95,2.79,1.4,2.41,3.06,3,9,8,41.8
82917900,1.39825E+12,-1.01,-0.9315,-9.8158,-1.113,-2.8521,0,-0.3189,-6.166,32.5468,45.87,33.87,51.047426,13.772387,112.86,2.79,1.4,2.41,3.06,3,9,8,41.8
82917900,1.39825E+12,0.4118,-1.108,-6.7563,-3.0608,-1.0434,0.2782,0.3326,-7.366,33.4553,45.87,33.87,51.047426,13.772387,112.86,2.79,1.4,2.41,3.06,3,9,8,41.8
82917900,1.39825E+12,-0.0392,-0.2745,-9.8158,-2.4347,-2.3652,0,-0.8641,-7.1073,33.6122,45.87,33.87,51.047437,13.772398,112.86,2.79,1.4,2.41,3.07,3,9,8,41.8
82917900,1.39825E+12,-0.8923,0.4118,-10.9043,-2.6434,-3.2,-0.0695,-0.9063,-7.1483,33.6268,45.87,33.87,51.047437,13.772398,112.86,2.79,1.4,2.41,3.07,3,9,8,41.8
82917900,1.39825E+12,-1.1473,0.4608,-11.022,-3.5478,-4.2434,0.0695,-0.9606,-7.1761,33.6393,45.87,33.87,51.047437,13.772398,112.86,2.79,1.4,2.41,3.07,3,9,8,41.8
82918000,1.39825E+12,-2.8927,0.147,-9.3941,-2.9217,-4.0347,0.3478,-1.0113,-7.2073,33.6508,46.34,33.78,51.047437,13.772398,112.77,2.79,1.4,2.41,3.07,3,9,8,41.8
82918000,1.39825E+12,-1.7454,0.1667,-8.9235,-2.713,-3.4782,0.3478,-0.9066,-8.2151,34.2745,46.34,33.78,51.047437,13.772398,112.77,2.79,1.4,2.41,3.07,3,9,8,41.8
82918000,1.39825E+12,-0.8629,-1.059,-8.4626,-2.4347,-3.3391,0.3478,-0.7957,-8.3665,34.5023,46.34,33.78,51.047447,13.77241,112.77,2.79,1.4,2.41,3.07,3,9,8,41.8
82918000,1.39825E+12,-2.275,-0.7256,-9.2372,-1.8782,-3.7565,-0.2086,-0.8449,-8.4098,34.5198,46.34,33.78,51.047447,13.77241,112.77,2.79,1.4,2.41,3.07,3,9,8,41.8
82918000,1.39825E+12,-0.2451,1.059,-8.6293,-3.1304,-0.7652,0.2086,-2.0354,-8.3639,34.4653,46.34,33.78,51.047447,13.77241,112.77,2.79,1.4,2.41,3.07,3,9,8,41.8
82918100,1.39825E+12,0.8139,0.2059,-10.6297,-0.9739,-2.0869,-0.8347,-2.4022,-8.2999,34.4539,46.84,33.58,51.047447,13.77241,112.67,2.79,1.4,2.41,3.07,3,9,8,41.8
82918100,1.39825E+12,-1.5395,-1.0688,-9.2961,-1.7391,-2.9217,-0.5565,-0.7287,-9.2782,34.8518,46.84,33.58,51.047447,13.77241,112.67,2.79,1.4,2.41,3.07,3,9,8,41.8
82918100,1.39825E+12,-0.8923,0.8237,-9.7079,-3.2,-1.113,-0.0695,-0.6052,-9.0402,35.1374,46.84,33.58,51.047458,13.772421,112.67,2.79,1.4,2.41,3.07,3,9,8,41.8
